DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
1915-0011-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Guangzhou,,,No,No,No,,3000.0,Km2,,,,1915,,,1915,,,,,3000000.0,,3000000.0,,,,,,,3.314205861,,2003/7/1,2023/9/25
1917-0013-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Tianjin,,,No,No,No,,,Km2,,,,1917,,,1917,,,,,635000.0,,635000.0,,,,,,,4.200181685,,2003/7/1,2023/9/25
1933-0013-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Henan, Hebei, Shandong, Jiangsy",,,No,No,No,,,Km2,,,,1933,,,1933,,,18000.0,,,3600000.0,3600000.0,,,,,,,4.232995604,,2003/7/1,2023/9/25
1935-0019-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,,,,No,No,No,,150000.0,Km2,,,Changiyang river,1935,,,1935,,,142000.0,,10030000.0,,10030000.0,,,,,,,4.49550696,,2007/8/12,2023/9/25
1950-0007-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Anhwei province,,,No,No,No,,,Km2,,,,1950,8.0,14.0,1950,8.0,14.0,500.0,,10000000.0,,10000000.0,,,,,,,7.908154579,,2003/7/1,2023/9/25
1975-0154-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Henan province,Typhoon,Broken Dam/Burst bank,No,No,No,,,Km2,,,,1975,4.0,,1975,4.0,,20000.0,,11000000.0,,11000000.0,,,,,,,17.66208582,,2005/4/27,2023/9/25
1980-0056-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Sichuan province,,,No,No,No,,,Km2,,,,1980,7.0,,1980,7.0,,38.0,100.0,40000.0,,40100.0,,,,,,,27.0455806,,2003/7/1,2023/9/25
1980-0331-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Sichuan, Anhui, Hubei",,,No,No,No,,,Km2,,,,1980,6.0,,1980,6.0,,6200.0,27000.0,40000.0,,67000.0,,,,,160000.0,591594.0,27.0455806,,2003/7/1,2023/9/25
1981-0066-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Sichuan, Central and South China",,,Yes,No,No,,,Km2,,,,1981,7.0,14.0,1981,7.0,14.0,1311.0,28140.0,1500000.0,,1528140.0,,,,,1100000.0,3686245.0,29.84066199,,2003/7/1,2023/9/25
1981-0071-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Shaanxi province,Heavy rain,,No,No,No,,,Km2,,,,1981,8.0,,1981,8.0,,764.0,5000.0,1200000.0,200000.0,1405000.0,,,,,1200000.0,4021359.0,29.84066199,,2008/4/3,2023/9/25
1981-0080-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Quinghai province,,,No,No,No,,,Km2,,,,1981,9.0,12.0,1981,9.0,12.0,,,4000.0,,4000.0,,,,,,,29.84066199,,2003/7/1,2023/9/25
1981-0088-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Guangdong province,,,No,No,No,,,Km2,,,,1981,10.0,,1981,10.0,,,,150000.0,,150000.0,,,,,,,29.84066199,,2003/7/1,2023/9/25
1981-0089-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Sichuan province,,,No,No,No,,,Km2,,,,1981,10.0,4.0,1981,10.0,4.0,240.0,,100000.0,,100000.0,,,,,,,29.84066199,,2003/7/1,2023/9/25
1982-0058-CHN,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,Guangdong province,,,No,No,No,,,Km2,,,,1982,5.0,12.0,1982,5.0,12.0,447.0,4643.0,594500.0,210000.0,809143.0,,,,,,,31.67031875,,2003/7/1,2023/9/25
1982-0088-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Shandong, Henan provinces",,,No,No,No,,,Km2,,,,1982,8.0,,1982,8.0,,,,7000.0,,7000.0,,,,,,,31.67031875,,2003/7/1,2023/9/25
1984-0076-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Tongjiang county,,,No,No,No,,,Km2,,,,1984,9.0,5.0,1984,9.0,5.0,,,28000.0,,28000.0,,,,,,,34.09345589,,2003/7/1,2023/9/25
1985-0058-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Yunnan province,,,No,No,No,,,Km2,,,,1985,5.0,,1985,5.0,,283.0,,14000.0,,14000.0,,,,,1400.0,3966.0,35.30228249,,2003/7/1,2023/9/25
1985-0065-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guangxi, Hunan provinces",,,No,No,No,,458670.0,Km2,,,,1985,6.0,,1985,6.0,,64.0,,2000.0,,2000.0,,,,,,,35.30228249,,2003/7/1,2023/9/25
1985-0091-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Near Dandung (Liaoning province),,,No,No,No,,10000.0,Km2,,,,1985,8.0,,1985,8.0,,300.0,,,2000.0,2000.0,,,,,350000.0,991437.0,35.30228249,,2008/4/3,2023/9/25
1986-0086-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Liaoning, Jilin, Heilongjiang, Yunnan provinces",,,No,No,No,,10000.0,Km2,,,,1986,8.0,,1986,8.0,,80.0,,2000000.0,800000.0,2800000.0,,,,,1500000.0,4169870.0,35.97234376,,2003/7/1,2023/9/25
1986-0229-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Yunnan,,,No,No,No,,,Km2,,,,1986,7.0,,1986,7.0,,233.0,,7000000.0,,7000000.0,,,,,1210.0,3364.0,35.97234376,,2003/7/1,2023/9/25
1987-0098-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Guangdong province,,,No,No,No,,3000.0,Km2,,,,1987,5.0,21.0,1987,5.0,21.0,92.0,400.0,350000.0,,350400.0,,,,,,,37.29056939,,2003/7/1,2023/9/25
1987-0134-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Guangdong province,,,No,No,No,,,Km2,,,,1987,7.0,28.0,1987,7.0,28.0,20.0,129.0,590000.0,,590129.0,,,,,,,37.29056939,,2003/7/1,2023/9/25
1988-0148-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Zhejiang, Heilongjiang provinces",,,Yes,No,No,,,Km2,,,,1988,4.0,,1988,4.0,,577.0,200.0,22000000.0,,22000200.0,,,,,1063564.0,2740355.0,38.81118011,,2003/7/1,2023/9/25
1988-0215-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Fujian, Jiangxi, Hunan, Guangdong provinces",,,Yes,No,No,,3500.0,Km2,,,,1988,5.0,20.0,1988,5.0,20.0,158.0,,2880000.0,,2880000.0,,,,,91644.0,236128.0,38.81118011,,2003/7/1,2023/9/25
1988-0240-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Jiangxi province,,,No,No,No,,,Km2,,,,1988,6.0,,1988,6.0,,22.0,,35000.0,,35000.0,,,,,12000.0,30919.0,38.81118011,,2003/7/1,2023/9/25
1988-0320-CHN,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,Gansu province,,,No,No,No,,,Km2,,,,1988,7.0,23.0,1988,7.0,23.0,54.0,,,10000.0,10000.0,,,,,,,38.81118011,,2003/7/1,2023/9/25
1988-0363-CHN,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,Shanxi province,,,No,No,No,,300.0,Km2,,,,1988,8.0,6.0,1988,8.0,6.0,204.0,,30000.0,,30000.0,,,,,,,38.81118011,,2003/7/1,2023/9/25
1988-0388-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Shandong province,,,No,No,No,,,Km2,,,,1988,8.0,24.0,1988,8.0,24.0,,,280000.0,,280000.0,,,,,,,38.81118011,,2003/7/1,2023/9/25
1988-0401-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Guangxi & Guizhou,,,No,No,No,,10000.0,Km2,,,,1988,9.0,,1988,9.0,,58.0,505.0,300000.0,,300505.0,,,,,256000.0,659604.0,38.81118011,,2003/7/1,2023/9/25
1988-0402-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Hunan, Hubei provinces",,,No,No,No,,,Km2,,,,1988,9.0,,1988,9.0,,170.0,,,110000.0,110000.0,,,,,540000.0,1391352.0,38.81118011,,2003/7/1,2023/9/25
1989-0087-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Anhui, Hebei, Hubei, Jiangsu, Jiangxi, Jilin, Sichuan, Zhejiang provinces",,,Yes,No,No,,,Km2,,,,1989,7.0,14.0,1989,7.0,14.0,2000.0,10000.0,100000000.0,,100010000.0,,,,,2789000.0,6855174.0,40.68459958,,2003/7/1,2023/9/25
1990-0024-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Hunan province,Heavy rain,,Yes,No,No,,206500.0,Km2,,,,1990,6.0,5.0,1990,7.0,2.0,363.0,5805.0,26000000.0,125000.0,26130805.0,,,,,592000.0,1380573.0,42.88073219,,2006/7/19,2023/9/25
1990-0039-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Shaanxi, Sichuan provinces",Heavy rain,,No,No,No,,438800.0,Km2,,,"Jtalin, Han and Wet Rivers, Hanjiang River",1990,7.0,4.0,1990,7.0,19.0,72.0,,,175000.0,175000.0,,,,,211000.0,492062.0,42.88073219,,2006/7/19,2023/9/25
1990-0699-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Shandong province,,,No,No,No,,16600.0,Km2,,,,1990,7.0,,1990,7.0,,60.0,,16000000.0,,16000000.0,,,,,,,42.88073219,,2003/7/1,2023/9/25
1991-0123-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Anhui, Jiangsu, Henan, Guizhou, Sichuan, Hunan, Hubei, Gansu , Guangxi provinces",Heavy rain,"Slide (land, mud, snow, rock)",Yes,Yes,No,,,Km2,,,Huailhe and Yangtze,1991,6.0,1.0,1991,7.0,19.0,1729.0,32227.0,206000000.0,4200000.0,210232227.0,,,,,7500000.0,16779754.0,44.69672184,,2006/1/8,2023/9/25
1991-0227-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Guangdong province,,,No,No,No,,920.0,Km2,,,,1991,9.0,7.0,1991,9.0,10.0,26.0,,,3500.0,3500.0,,,,,14120.0,31591.0,44.69672184,,2006/1/8,2023/9/25
1992-0036-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Jiangxi, Fujian, Guangdong, Hunan provinces",Heavy rain,,No,No,No,,545400.0,Km2,,,,1992,3.0,15.0,1992,4.0,23.0,248.0,70.0,210000.0,,210070.0,,,,,170000.0,369160.0,46.05050371,,2006/7/18,2023/9/25
1992-0210-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Southern and Western Guizhou, Sichuan, Yunnan Provinces",Heavy rain,"Slide (land, mud, snow, rock)",No,No,No,,491100.0,Km2,,,,1992,6.0,12.0,1992,8.0,1.0,88.0,300.0,,435000.0,435300.0,,,,,3700.0,8035.0,46.05050371,,2006/7/18,2023/9/25
1992-0216-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Yueyang, Dongting and Boyang Lakes (Hunan province)",Heavy rain,,No,No,No,,65830.0,Km2,,,Xiangjiang,1992,7.0,2.0,1992,7.0,21.0,96.0,1632.0,,30000.0,31632.0,,,,,146000.0,317043.0,46.05050371,,2006/7/18,2023/9/25
1992-0217-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Jaingxi, Zhejiang, Fujian provinces",Heavy rain,,No,No,No,,393000.0,Km2,,,Min,1992,6.0,29.0,1992,7.0,14.0,35.0,,,5000.0,5000.0,,,,,76000.0,165036.0,46.05050371,,2006/7/18,2023/9/25
1992-0298-CHN,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Xiliao He, Hohnut, Wanjia, Shuimo, Shaanxi and Gansu Provinces",Brief torrential rain,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,1992,8.0,1.0,1992,8.0,20.0,25.0,33.0,,2400.0,2433.0,,,,,110000.0,238868.0,46.05050371,,2008/1/30,2024/3/26
1993-0179-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Leshan city, Leshan prefecture. Emeishan city, Mount Emei area (Sichuan province)",Heavy rain,,No,No,No,,9500.0,Km2,,,,1993,7.0,27.0,1993,8.0,1.0,41.0,400.0,7000.0,,7400.0,,,,,27000.0,56950.0,47.40975397,,2005/11/18,2023/9/25
1994-0065-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guangdong, Guangxi, Hunan, Jiangxi, Zhejiang, Fujian provinces",Heavy rain,,No,No,No,58404.0,,Km2,,,Xiangjian,1994,6.0,9.0,1994,6.0,25.0,1001.0,14400.0,73360000.0,5600000.0,78974400.0,,,,,5460000.0,11223959.0,48.6459381,,2006/7/13,2023/9/25
1994-0066-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guangdong, Hunan, Fujian, Guangxi, Fujian, Zheijang provinces",Hevay rain,,Yes,No,No,,1015000.0,Km2,,,,1994,7.0,11.0,1994,7.0,29.0,258.0,7665.0,30540000.0,,30547665.0,,,,,1810000.0,3720763.0,48.6459381,,2007/8/22,2023/9/25
1994-0779-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Heilongjiang, Jilin, Liaoning, Inner Mongolia",Heavy rain,,No,No,No,,1330000.0,Km2,,,,1994,7.0,23.0,1994,8.0,13.0,128.0,,2000000.0,,2000000.0,,,,,1000.0,2056.0,48.6459381,,2007/5/6,2023/9/25
1994-0780-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Hubei province,Heavy rain,,No,No,No,,183800.0,Km2,,,,1994,7.0,11.0,1994,7.0,18.0,41.0,,,17000.0,17000.0,,,,,95000.0,195289.0,48.6459381,,2006/7/12,2023/9/25
1994-0785-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Yunnan,,,No,No,No,,,Km2,,,Wangvan,1994,6.0,30.0,1994,6.0,30.0,41.0,320.0,,,320.0,,,,,12100.0,24874.0,48.6459381,,2006/7/13,2023/9/25
1995-0139-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Hunan, Jiangxi, Guizhou, Hubei, Sichuan, Zhejiang, Fujian, Anhui, Guangdong, Guangxi, Jiangsu provinces",Heavy rain,,Yes,No,No,879.0,1668000.0,Km2,,,"Xiangjiang, Yangtse",1995,5.0,15.0,1995,8.0,15.0,1437.0,70249.0,114400000.0,,114470249.0,,,70000.0,139970.0,6720000.0,13437136.0,50.01065676,,2007/8/24,2023/9/25
1995-0255-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Liaoning & Jilin Provinces,,,No,No,No,,8900.0,Km2,,,,1995,7.0,25.0,1995,7.0,25.0,61.0,162.0,11100000.0,,11100162.0,,,,,,,50.01065676,,2003/7/1,2023/9/25
1995-0490-CHN,Yes,nat-hyd-flo-coa,Natural,Hydrological,Flood,Coastal flood,,,CHN,China,Eastern Asia,Asia,"Liaoning, Jilin, Hunhe, Shenyang",Typhoon Gali,,No,No,No,,,Km2,,,"Hunhe, Huifa",1995,8.0,2.0,1995,8.0,2.0,120.0,,,1000000.0,1000000.0,,,9200.0,18396.0,,,50.01065676,,2006/7/12,2023/9/25
1996-0103-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Anhui, Guizhou, Hebei, Henen, Hubei, Hunan, Zhejiang, Jiangxi, Henen, Shangdong, Shanxi, Fujian, Xinjiang, Guangxi, Yangtze, Shanghai provinces",Mosoonal rain,,Yes,No,No,21793.0,,Km2,,,,1996,6.0,30.0,1996,7.0,26.0,2775.0,234000.0,150000000.0,4400000.0,154634000.0,,,,,12600000.0,24477153.0,51.47657574,,2006/7/11,2023/9/25
1996-0122-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Guizhou, Guangdong, Yanxi, Yanjiang",,,No,No,No,,,Km2,,,,1996,5.0,,1996,5.0,,96.0,,,40000.0,40000.0,,,,,,,51.47657574,,2003/7/1,2023/9/25
1997-0144-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guangdong, Yunnan provinces",Heavy rain,"Rain|Slide (land, mud, snow, rock)",No,No,No,,12110.0,Km2,,,Pijiang and Liuxihe rivers,1997,5.0,3.0,1997,5.0,16.0,103.0,8229.0,,363000.0,371229.0,,,,,160000.0,303721.0,52.67993394,,2007/5/6,2023/9/25
1997-0196-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Guizhou Prov.,Heavy rain,,No,No,No,,,Km2,,,,1997,7.0,10.0,1997,7.0,22.0,164.0,,7000000.0,,7000000.0,,,,,,,52.67993394,,2005/10/28,2023/9/25
1997-0342-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Jinping county, Qujing prefecture, Nujiang prefecture (Yunnan province)",Heavy rain,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,1997,7.0,10.0,1997,7.0,30.0,300.0,18000.0,300000.0,,318000.0,,,,,1027400.0,1950268.0,52.67993394,,2005/10/28,2023/9/25
1998-0165-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Hubei, Hunan, Sichuan, Jiangxi, Fujian, Guanxi Provinces",Heavy rains,Broken Dam/Burst bank,Yes,No,No,131738.0,250000.0,Km2,,,Yang-Tsé Kiang,1998,7.0,1.0,1998,8.0,30.0,3656.0,123000.0,223000000.0,15850000.0,238973000.0,,,301200.0,563015.0,30000000.0,56077197.0,53.49768079,,2006/7/9,2023/9/25
1998-0174-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Hong Kong, Guangzhou, Xinhui, Sinhui, Zhaoqing ,Zhongshan, Foshan Maoming, Yangjiang, Zhuhai, Shataukok, Fanling, Sheung, Shui, Pat Heung Yuen Long, Ta Kwu Leng, Guangxi",Heavy rain,,No,No,No,,575.0,Km2,,,"Shenzhen river, Pearl river, Ng Tung river",1998,5.0,24.0,1998,5.0,24.0,15.0,,1300.0,,1300.0,,,,,34700.0,64863.0,53.49768079,,2005/10/26,2023/9/25
1998-0321-CHN,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Tibet, Xizang Province",,,No,No,No,,212000.0,Km2,,,,1998,8.0,31.0,1998,8.0,31.0,50.0,,80000.0,,80000.0,,,,,20124.0,37617.0,53.49768079,,2006/4/26,2023/9/25
1998-0445-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Hunan, Jiangxi, Fujian, Guangxi, Nanping Level 2 - level 1 = Sichuan",,,No,No,No,,,Km2,,,,1998,6.0,11.0,1998,6.0,11.0,440.0,,,1500000.0,1500000.0,,,,,724700.0,1354638.0,53.49768079,,2003/7/1,2023/9/25
1998-0604-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Heilongjiang, Inner Mongolia, Liaoning",Heavy rain,,No,No,No,,,Km2,,,,1998,8.0,8.0,1998,9.0,14.0,89.0,,2160000.0,,2160000.0,,,,,964000.0,1801947.0,53.49768079,,2006/7/9,2023/9/25
1999-0118-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Hubai, Jiangxi, Hunan Provinces",,,No,No,No,,,Km2,,,,1999,4.0,25.0,1999,4.0,25.0,35.0,,3000.0,,3000.0,,,,,,,54.66822084,,2003/7/1,2023/9/25
1999-0191-CHN,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Anhui, Zhejiang, Jiangxi, Jiangsu, Hubei, Hunan, Guizhou, Sichuang, Chingquing (municipality)",Heavy rain,,Yes,No,No,,41000.0,Km2,,,Yangtze River and its tributaries,1999,6.0,23.0,1999,8.0,3.0,725.0,24000.0,100000000.0,1000000.0,101024000.0,,,,,8100000.0,14816652.0,54.66822084,,2008/4/8,2023/9/25
1999-0645-CHN,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Zhejiang Province (including Wenzhou, Taizhou and Lishui)",Brief torrential rain,,No,No,No,,,Km2,,,,1999,9.0,6.0,1999,9.0,7.0,153.0,,4920000.0,245000.0,5165000.0,,,,,647000.0,1183503.0,54.66822084,,2005/10/26,2023/9/25
1999-0733-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Chenzhou (Hunan province),Heavy rains,,No,No,No,,,Km2,,,,1999,8.0,12.0,1999,8.0,14.0,199.0,,,1000000.0,1000000.0,,,,,181200.0,331454.0,54.66822084,,2006/7/5,2023/9/25
1999-0735-CHN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Pingshan (Hebei),,,No,No,No,,,Km2,,,,1999,8.0,14.0,1999,8.0,14.0,43.0,,5000.0,,5000.0,,,,,24200.0,44267.0,54.66822084,,2006/7/5,2023/9/25
2000-0200-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Shenzhen, Zhuhai, Zhongshan districts (Guangdong Sheng province)",Heavy rains,,No,No,No,,21000.0,Km2,,,,2000,4.0,13.0,2000,4.0,17.0,15.0,,40000.0,,40000.0,,,,,12000.0,21234.0,56.51429056,"[{""adm2_code"":13030,""adm2_name"":""Shenzhen""},{""adm2_code"":13031,""adm2_name"":""Zhuhai""},{""adm2_code"":13045,""adm2_name"":""Zhongshan""}]",2004/10/27,2023/9/25
2000-0302-CHN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Awu, Jingmu, Hadapu villages (Dangchang Xian area, Longnan district, Gansu Sheng province), Gulin Xian, Xuyong Xian areas (Luzhou district, Sichuan Sheng Province), Duyun Shi area (Qiannan Buyei and Miao district, Guizhou Sheng province)",Monsoonal rain,,No,No,No,,114000.0,Km2,,,Minjiang.,2000,5.0,31.0,2000,6.0,19.0,34.0,183.0,154000.0,,154183.0,,,,,22000.0,38928.0,56.51429056,"[{""adm2_code"":13023,""adm2_name"":""Longnan""},{""adm2_code"":13071,""adm2_name"":""Qiannan Buyei and Miao""},{""adm2_code"":13258,""adm2_name"":""Luzhou""}]",2006/2/23,2023/9/25
2000-0330-CHN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Sichuan Sheng, Yunnan Sheng provinces",,,No,No,No,,,Km2,,,,2000,6.0,1.0,2000,6.0,1.0,4.0,,15000.0,,15000.0,,,,,,,56.51429056,"[{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2003/7/1,2023/9/25
2000-0372-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Quanzhou, Zhangzhou, Xiamen districts (Fujian Sheng province), Jiangxi Sheng province",Monsoonal rain,"Rain|Slide (land, mud, snow, rock)",No,No,No,,76000.0,Km2,,,,2000,6.0,17.0,2000,6.0,30.0,43.0,10.0,,31000.0,31010.0,,,,,19000.0,33620.0,56.51429056,"[{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm2_code"":13006,""adm2_name"":""Xiamen""},{""adm2_code"":13009,""adm2_name"":""Quanzhou""},{""adm2_code"":13010,""adm2_name"":""Zhangzhou""}]",2006/2/23,2023/9/25
