DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2012-0173-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2012-000117,,CHN,China,Eastern Asia,Asia,"Nei Mongol Zizhiqu, Zheijiang Sheng, Fujian Sheng, Jiangxi Sheng, Hubei Sheng, Hunan Sheng, Guangdong Sheng, Guangxi Zhuangzu Zizhiqu, Chongqing Shi, Sichuan Sheng, Guizhou Sheng, Shaanxi Sheng, Shandong Sheng provinces",Monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,,2643786,Km2,33.4553,106.94,,2012,6,22,2012,7,2,91,,17440000,,17440000,,,125000,165892,1200000,1592560,75.3503857,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":917,""adm1_name"":""Nei Mongol Zizhiqu""},{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""},{""adm1_code"":921,""adm1_name"":""Shandong Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""}]",2013/3/27,2023/9/25
2012-0197-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2012-000117,,CHN,China,Eastern Asia,Asia,"Min Xian, Zhang Xian, Weiyuan Xian areas (Dingxi district, Gansu Sheng province), Hunan Sheng, Jiangxi provinces",Torrential rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2012,4,28,2012,5,15,132,,13119000,,13119000,,,,,2500000,3317833,75.3503857,"[{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm2_code"":13022,""adm2_name"":""Dingxi""}]",2013/2/5,2023/9/25
2012-0199-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Dazhou district (Sichuan Sheng province),,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2012,7,11,2012,7,11,,,220000,,220000,,,,,,,75.3503857,"[{""adm2_code"":13268,""adm2_name"":""Dazhou""}]",2012/7/16,2023/9/25
2012-0200-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Shaanxi Sheng province,,,No,No,No,,,Km2,,,,2012,7,,2012,7,,,,53000,,53000,,,,,,,75.3503857,"[{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""}]",2012/7/16,2023/9/25
2012-0292-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Fangshan Qu, Chaoyang Qu, Fengtai Qu, Shijingshan Qu, Tongzhou Qu, Beijing Shi areas (Name Unknown district (13000), Beijing Shi province), Huairou Xian, Daxing Xian, Miyun Xian areas (Name Unknown district (13001), Beijing Shi province)",Torrential rains,,No,No,No,,,Km2,,,,2012,7,21,2012,7,24,151,,1000000,,1000000,,,180000,238884,8000000,10617066,75.3503857,"[{""adm2_code"":13000,""adm2_name"":""Name Unknown""},{""adm2_code"":13001,""adm2_name"":""Name Unknown""}]",2012/11/22,2023/9/25
2012-0477-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Wuhan, Huangshi districts (Hubei Sheng province)",Monsoonal rain,,No,No,No,,92141,Km2,31.41,113.04,,2012,7,9,2012,7,25,58,,140000,,140000,,,30000,39814,600000,796280,75.3503857,"[{""adm2_code"":13117,""adm2_name"":""Wuhan""},{""adm2_code"":13118,""adm2_name"":""Huangshi""}]",2012/11/22,2023/9/25
2012-0505-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Yiliang, Baoping villages (Zhaotong district, Yunnan Sheng province), Longchangzhen village (Fuquan Shi area, Qiannan Buyei and Miao district, Guizhou Sheng province), Guangyuan, Suining districts (Sichuan province), Zhangjiajie district (Hunan Sheng province)",,,No,No,No,,,Km2,,,,2012,9,7,2012,9,13,21,,,,,,,,,500000,663567,75.3503857,"[{""adm2_code"":13071,""adm2_name"":""Qiannan Buyei and Miao""},{""adm2_code"":13137,""adm2_name"":""Zhangjiajie""},{""adm2_code"":13261,""adm2_name"":""Guangyuan""},{""adm2_code"":13262,""adm2_name"":""Suining""},{""adm2_code"":13306,""adm2_name"":""Zhaotong""}]",2013/1/4,2023/9/25
2012-0576-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guangxi Zhuangzu Zizhiqu, Chongqing Shi, Guizhou Sheng provinces",,,No,No,No,,,Km2,,,,2012,5,20,2012,5,24,16,,125000,,125000,,,,,378000,501656,75.3503857,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""}]",2013/2/11,2023/9/25
2012-0581-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Suihua, Harbin districts (Heilongjiang Sheng province), Nei Mongol Zizhiqu, Shanxi Sheng,",Heavy rain,,No,No,No,,,Km2,,,,2012,7,27,2012,8,2,70,,500000,,500000,,,,,800000,1061707,75.3503857,"[{""adm1_code"":917,""adm1_name"":""Nei Mongol Zizhiqu""},{""adm1_code"":923,""adm1_name"":""Shanxi Sheng""},{""adm2_code"":13086,""adm2_name"":""Harbin""},{""adm2_code"":13097,""adm2_name"":""Suihua""}]",2013/3/8,2023/9/25
2012-0603-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Shaanxi Sheng province,,,No,No,No,,,Km2,,,,2012,8,14,2012,8,20,15,,,,,,,,,370000,491039,75.3503857,"[{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""}]",2013/3/27,2023/9/25
2012-0610-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Yantai Shi area (Yantai district, Shandong Sheng province), Jilin Sheng, Liaoning Sheng, Heilongjiang Sheng, Hebei Sheng provinces",Typhoon Bolaven,,No,No,No,,,Km2,,,,2012,8,28,2012,8,30,15,,210000,,210000,,,144000,191107,306000,406103,75.3503857,"[{""adm1_code"":907,""adm1_name"":""Hebei Sheng""},{""adm1_code"":908,""adm1_name"":""Heilongjiang Sheng""},{""adm1_code"":915,""adm1_name"":""Jilin Sheng""},{""adm1_code"":916,""adm1_name"":""Liaoning Sheng""},{""adm2_code"":13230,""adm2_name"":""Yantai""}]",2013/3/29,2023/9/25
2013-0199-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guangxi Zhuangzu Zizhiqu, Hunan Sheng, Guizhou Sheng provinces",Excessive rains,,No,No,No,,,Km2,,,,2013,5,6,2013,5,10,20,,255000,,255000,,,,,165000,215816,76.45414599,"[{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""}]",2014/3/21,2023/9/25
2013-0200-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guangdong Sheng, Jiangxi Sheng, Hubei Sheng, Sichuan Sheng, Guizhou Sheng provinces",,"Lightening|Slide (land, mud, snow, rock)",No,No,No,,84761.74,Km2,23.6387,114.46,,2013,5,12,2013,5,28,55,,300000,,300000,,,,,661000,864571,76.45414599,"[{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2014/3/21,2023/9/25
2013-0201-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Guangdong Sheng province,,,No,No,No,,,Km2,,,,2013,5,19,2013,5,23,12,,100000,,100000,,,,,445000,582048,76.45414599,"[{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""}]",2013/7/9,2023/9/25
2013-0202-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Chongqing Shi, Gansu Sheng, Guangdong Sheng, Guangxi Zhuangzu Zizhiqu, Guizhou Sheng, Hainan Sheng, Henan Sheng, Hubei Sheng, Hunan Sheng, Ningxia Huizu Zizhiqu, Qinghai Sheng, Shaanxi Sheng, Shanxi Sheng, Sichuan Sheng, Yunnan Sheng provinces",Heavy rains,Lightening,No,No,No,,,Km2,,,,2013,5,24,2013,5,27,12,,200000,,200000,,,,,333000,435555,76.45414599,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":906,""adm1_name"":""Hainan Sheng""},{""adm1_code"":909,""adm1_name"":""Henan Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":918,""adm1_name"":""Ningxia Huizu Zizhiqu""},{""adm1_code"":919,""adm1_name"":""Qinghai Sheng""},{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""},{""adm1_code"":923,""adm1_name"":""Shanxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2013/7/9,2023/9/25
2013-0219-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Anhui Sheng, Hubei Sheng, Hunan Sheng, Jiangxi Sheng provinces",Heavy rains,Lightening,No,No,No,,,Km2,,,,2013,6,5,2013,6,8,15,,10000,,10000,,,,,277000,362309,76.45414599,"[{""adm1_code"":898,""adm1_name"":""Anhui Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""}]",2013/7/18,2023/9/25
2013-0221-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Gansu Sheng, Sichuan Sheng provinces",Heavy rains,"Lightening|Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2013,6,14,2013,6,21,11,,280500,,280500,,,,,555000,725925,76.45414599,"[{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2014/3/21,2023/9/25
2013-0257-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Meijia village (Tongnan area, Name Unknown district, Chongqing Shi province), Huilongzhen village (Qionglai Shi area, Chengdu district, Sichuan Sheng province), Shimian Xian, Ya'an Shi areas (Ya'an district, Sichuan Sheng province), Qingchuan Xian area (Guangyuan district, Sichuan Sheng province), Ordos city (Ordos district, Nei Mongol Zizhiqu province), Anhui Sheng, Hubei Sheng, Hebei Sheng, Shanxi Sheng, Zheijiang Sheng provinces",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2013,6,29,2013,7,3,55,,625000,,625000,,,,,1400000,1831163,76.45414599,"[{""adm1_code"":898,""adm1_name"":""Anhui Sheng""},{""adm1_code"":907,""adm1_name"":""Hebei Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":923,""adm1_name"":""Shanxi Sheng""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""},{""adm2_code"":13003,""adm2_name"":""Name Unknown""},{""adm2_code"":13200,""adm2_name"":""Ordos""},{""adm2_code"":13255,""adm2_name"":""Chengdu""},{""adm2_code"":13261,""adm2_name"":""Guangyuan""},{""adm2_code"":13269,""adm2_name"":""Ya'an""}]",2014/3/21,2023/9/25
2013-0259-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Dujiangyan Shi area (Chengdu district, Sichuan Sheng province), Wenchuan Xian area (Ngawa Tibetan and Qiang district, Sichuan Sheng province), Beichuan Xian area (Mianyang district, Sichuan Sheng province)",Prolonged heavy rainfall,,No,No,No,,419827.15,Km2,30.4563,104.02,,2013,7,7,2013,7,17,233,,3500000,,3500000,,,,,4621600,6044931,76.45414599,"[{""adm2_code"":13255,""adm2_name"":""Chengdu""},{""adm2_code"":13260,""adm2_name"":""Mianyang""},{""adm2_code"":13270,""adm2_name"":""Ngawa Tibetan and Qiang""}]",2013/8/27,2023/9/25
2013-0262-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Jilin Sheng, Gansu Sheng, Heilongjiang Sheng, Xinjiang Uygur Zizhiqu, Sichuan Sheng provinces",Excessive rainfall,,No,No,No,,,Km2,,,,2013,7,21,2013,7,25,36,,718500,,718500,,,,,1400000,1831163,76.45414599,"[{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":908,""adm1_name"":""Heilongjiang Sheng""},{""adm1_code"":915,""adm1_name"":""Jilin Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":927,""adm1_name"":""Xinjiang Uygur Zizhiqu""}]",2013/8/12,2023/9/25
2013-0264-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Shandong Sheng provinces,Heavy rains and thunderstorms,,No,No,No,,,Km2,,,,2013,7,25,2013,8,1,10,,125000,,125000,,,,,571000,746853,76.45414599,"[{""adm1_code"":921,""adm1_name"":""Shandong Sheng""}]",2013/8/12,2023/9/25
2013-0273-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Qinghai Sheng, Nei Mongol Zizhiqu provinces",Monsoonal rain,,No,No,No,,93531.74,Km2,35.9161,100.18,,2013,8,18,2013,8,21,43,,255000,,255000,,,,,457000,597744,76.45414599,"[{""adm1_code"":917,""adm1_name"":""Nei Mongol Zizhiqu""},{""adm1_code"":919,""adm1_name"":""Qinghai Sheng""}]",2014/3/21,2023/9/25
2013-0317-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Heilongjiang Sheng, Jilin Sheng, Liaoning Sheng provinces",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2013,8,12,2013,9,5,118,,1075000,,1075000,,,406000,531037,4960000,6487549,76.45414599,"[{""adm1_code"":908,""adm1_name"":""Heilongjiang Sheng""},{""adm1_code"":915,""adm1_name"":""Jilin Sheng""},{""adm1_code"":916,""adm1_name"":""Liaoning Sheng""}]",2013/9/10,2023/9/25
2013-0416-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Gansu Sheng, Sichuan Sheng, Shandong Sheng provinces",,,No,No,No,,,Km2,,,,2013,9,16,2013,9,18,17,30,150000,,150030,,,,,343000,448635,76.45414599,"[{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":921,""adm1_name"":""Shandong Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2013/10/28,2023/9/25
2013-0554-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Hainan Sheng, Yunnan Sheng, Sichuan Sheng provinces",Sweeping cold front with heavy snowfall and rains,,No,No,No,,,Km2,,,,2013,12,14,2013,12,16,,,,90000,90000,,,,,410000,536269,76.45414599,"[{""adm1_code"":906,""adm1_name"":""Hainan Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2014/3/21,2023/9/25
2014-0180-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guizhou Sheng, Guangdong Sheng, Chongqing Shi, Sichuan Sheng, Guangxi Zhuangzu Zizhiqu, Jiangxi Sheng, Hunan Sheng provinces",Heavy rainfall,,No,No,No,,,Km2,,,,2014,5,24,2014,6,3,37,,5500000,,5500000,,,,,1000000,1287094,77.69440613,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2014/6/11,2023/9/25
2014-0212-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guizhou Sheng, Guangdong Sheng, Chongqing Shi, Sichuan Sheng, Guangxi Zhuangzu Zizhiqu, Yunnan Sheng, Fujian Sheng provinces",Torrential rains,,No,No,No,,,Km2,,,,2014,6,1,2014,6,7,33,,350000,370000,720000,,,,,677000,871363,77.69440613,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2014/7/11,2023/9/25
2014-0215-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Sichuan Sheng, Fujian Sheng, Hunan Sheng provinces",Heavy monsoonal rain,,No,No,No,,,Km2,,,,2014,6,17,2014,6,21,24,,15000000,,15000000,,,,,900000,1158385,77.69440613,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2014/7/16,2023/9/25
2014-0217-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Sichuan Sheng, Zhejiang Sheng provinces",Monsoonal rains and thunderstorms,,No,No,No,,,Km2,,,,2014,6,25,2014,6,30,24,,150000,,150000,,,,,483000,621666,77.69440613,"[{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""}]",2014/7/16,2023/9/25
2014-0266-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guizhou Sheng, Yunnan Sheng provinces",Monsoonal rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2014,7,3,2014,7,7,23,,,25000,25000,,,,,500000,643547,77.69440613,"[{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2014/8/28,2023/9/25
2014-0267-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guizhou Sheng, Jiangxi Sheng, Hunan Sheng, Sichuan Sheng provinces",Torrential monsoon rains,"Lightening|Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2014,7,13,2014,7,18,66,,81500,29000,110500,,,,,1250000,1608867,77.69440613,"[{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2014/8/28,2023/9/25
2014-0321-CHN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Fujian Sheng, Jiangxi Sheng, Hunan Sheng, Guangdong Sheng, Sichuan Sheng, Guangxi Zhuangzu Zizhiqu, Guizhou Sheng provinces",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,387775.13,Km2,,,,2014,8,11,2014,8,19,27,,150000,,150000,,,,,487000,626815,77.69440613,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2014/9/24,2023/9/25
2014-0323-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guizhou Sheng, Hebei Sheng, Qinghai Sheng, Ningxia Huizu Zizhiqu, Hunan Sheng, Sichuan Sheng, Nei Mongol Zizhiqu, Shaanxi Sheng, Gansu Sheng provinces",,Hail,No,No,No,,,Km2,,,,2014,8,22,2014,8,28,10,,50000,,50000,,,,,600000,772256,77.69440613,"[{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":907,""adm1_name"":""Hebei Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":917,""adm1_name"":""Nei Mongol Zizhiqu""},{""adm1_code"":918,""adm1_name"":""Ningxia Huizu Zizhiqu""},{""adm1_code"":919,""adm1_name"":""Qinghai Sheng""},{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2014/9/24,2023/9/25
2014-0344-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Sichuan Sheng, Guizhou Sheng, Chongqing Shi provinces",Monsoonal rains,,No,No,No,,55272.31,Km2,,,,2014,9,1,2014,9,8,65,,300000,,300000,,,,,570000,733644,77.69440613,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2014/10/1,2023/9/25
2014-0389-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Sichuan Sheng, Shaanxi Sheng, Hubei Sheng, Chongqing Shi, Guizhou Sheng provinces",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2014,9,10,2014,9,17,50,,1065000,,1065000,,,,,1400000,1801932,77.69440613,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2014/10/10,2023/9/25
2014-0406-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Guangxi Zhuangzu Zizhiqu, Yunnan Sheng, Guizhou Sheng provinces",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2014,7,10,2014,7,10,24,,61000,,61000,,,,,,,77.69440613,"[{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2014/10/15,2023/9/25
2014-0549-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Hunan Sheng province,Torrential rains,,No,No,No,,,Km2,,,,2014,5,12,2014,5,16,53,,,,,,,,,700000,900966,77.69440613,"[{""adm1_code"":912,""adm1_name"":""Hunan Sheng""}]",2015/3/26,2023/9/25
2014-0550-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Guangdong Sheng province,,,No,No,No,,,Km2,,,,2014,6,4,2014,6,28,37,,450000,,450000,,,,,1100000,1415803,77.69440613,"[{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""}]",2015/3/26,2023/9/25
